ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Color,Airbags,Turbo engine,Left wheel
45813281,1490.0,639,VOLKSWAGEN,Jetta,2014,Universal,Yes,Diesel,2.0,113214 km,4,Automatic,Front,4-5,Grey,12,False,True
45772050,627.0,836,TOYOTA,Tacoma,2012,Sedan,Yes,Petrol,2.7,394069 km,4,Automatic,Rear,4-5,Black,12,False,True
45771040,314.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486 km,6,Automatic,4x4,4-5,Silver,12,False,True
45788160,13172.0,-,HONDA,Cr-v,2002,Jeep,No,Petrol,2.4,260000 km,4,Automatic,4x4,4-5,Silver,6,False,True
45776729,19757.0,-,NISSAN,Patrol Y60,1990,Jeep,No,Diesel,2.8,222222 km,4,Manual,Rear,4-5,Black,0,True,True
45646578,4704.0,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3.0,301707 km,6,Automatic,4x4,4-5,Grey,0,False,True
45815974,706.0,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,175827 km,4,Automatic,Front,4-5,Black,12,False,True
45773662,5802.0,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800 km,6,Automatic,Rear,4-5,Grey,12,False,True
45767823,25716.0,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,115200 km,4,Automatic,Front,4-5,Silver,8,False,True
45810599,14426.0,642,CHEVROLET,Orlando,2012,Jeep,Yes,LPG,2.0,132036 km,4,Automatic,Front,4-5,White,4,False,True
45709646,10820.0,-,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2.0,91000 km,4,Automatic,4x4,2-3,Silver,4,False,False
45808960,45436.0,1172,FORD,Explorer,2011,Jeep,Yes,Petrol,3.5,129177 km,4,Automatic,Front,4-5,White,4,False,True
45816333,11917.0,893,HYUNDAI,I30,2008,Hatchback,No,Diesel,1.6,201000 km,4,Manual,Front,4-5,Black,8,False,True
45802892,41281.0,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,185811 km,4,Automatic,Front,4-5,Black,4,False,True
45805683,4391.0,-,NISSAN,Altima,1998,Sedan,No,Petrol,2.4,358400 km,4,Manual,Front,4-5,Brown,2,False,True
45810372,3058.0,1872,PORSCHE,Cayenne,2018,Sedan,Yes,Petrol,3.6,28968 km,6,Automatic,4x4,4-5,White,12,False,True
45791663,3700.0,-,ALFA ROMEO,147,2001,Coupe,Yes,Petrol,1.8,240000 km,4,Manual,Front,2-3,Black,4,False,True
45816588,15681.0,-,SUZUKI,Grand Vitara,2008,Jeep,No,Petrol,1.6,98000 km,4,Automatic,4x4,2-3,Black,12,False,True
45813342,6586.0,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,122302 km,4,Automatic,Front,4-5,Black,0,False,True
45798451,12544.0,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000 km,4,Automatic,Front,4-5,Beige,6,False,True
45803832,30063.0,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,120000 km,4,Automatic,Front,4-5,White,4,False,True
45156280,72130.0,1885,PORSCHE,Panamera,2010,Hatchback,Yes,Petrol,4.8,196800 km,8,Tiptronic,4x4,4-5,White,8,False,True
45801000,21639.0,-,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200 km,4,Tiptronic,Front,2-3,Red,10,False,True
44782223,36692.0,-,TOYOTA,RAV 4 XLE Sport,2013,Jeep,No,Petrol,2.5,120000 km,4,Tiptronic,Front,4-5,White,0,False,True
45721264,30.0,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-5,Silver,4,False,False
45453314,12231.0,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,66000 km,4,Variator,Front,4-5,Silver,4,False,False
45761984,3136.0,-,TOYOTA,Sienta,2004,Sedan,No,Petrol,1.5,300000 km,4,Variator,Front,4-5,Beige,4,False,False
45783494,10663.0,-,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.8,230000 km,4,Variator,Front,4-5,Grey,6,False,True
45809193,5620.0,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,110467 km,4,Automatic,Front,4-5,White,4,False,True
41704944,19130.0,2148,MERCEDES-BENZ,CLS 550,2010,Sedan,Yes,Petrol,5.5,157000 km,4,Automatic,Front,4-5,Grey,10,False,True
45095136,9408.0,1111,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,64000 km,4,Variator,Front,4-5,Black,4,False,False
45612423,3.0,-,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.8,80000 km,4,Tiptronic,Front,4-5,Grey,6,False,True
45781861,15367.0,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0,179200 km,4,Tiptronic,Front,4-5,White,16,True,True
45768489,5959.0,1730,CHEVROLET,Avalanche,2011,Sedan,Yes,Petrol,5.3,246976 km,8,Automatic,Front,4-5,Black,12,False,True
45731459,26594.0,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,179918 km,4,Automatic,Front,4-5,Silver,4,False,True
45536422,36065.0,779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,92200 km,4,Tiptronic,Front,4-5,Beige,12,False,True
45742092,26343.0,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6,29000 km,4,Tiptronic,Front,4-5,Silver,8,True,True
45769229,549.0,862,MAZDA,CX-7,2011,Sedan,Yes,Petrol,2.5,216550 km,4,Automatic,Front,4-5,Black,12,False,True
45788888,6000.0,-,JEEP,Grand Cherokee,1993,Jeep,No,Petrol,4.0,240000 km,6,Automatic,4x4,4-5,Green,5,False,True
45768507,40142.0,1811,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8,Automatic,4x4,4-5,Grey,0,False,True
45506452,14000.0,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,50000 km,4,Tiptronic,Front,4-5,Grey,10,False,True
45809707,17923.0,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127842 km,4,Automatic,Front,4-5,White,4,False,True
45804644,54518.0,831,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,40193 km,4,Automatic,Front,4-5,Black,4,False,True
45761379,10349.0,-,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000 km,4,Manual,Front,4-5,Silver,6,False,True
45799440,8154.0,-,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.3,115000 km,4,Automatic,Front,4-5,Silver,7,False,False
45758164,282.0,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-5,Grey,0,False,True
45813708,7527.0,640,VOLKSWAGEN,Passat,2013,Sedan,Yes,Diesel,2.0,132310 km,4,Automatic,Front,4-5,Grey,12,False,True
45813166,3450.0,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,60762 km,4,Automatic,Front,4-5,White,12,False,True
45804525,22063.0,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,142264 km,4,Automatic,Front,4-5,White,4,False,True
45656681,2901.0,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403 km,4,Automatic,Front,4-5,White,0,False,True
45812738,4704.0,585,TOYOTA,Corolla,2013,Sedan,Yes,Petrol,1.8,227371 km,4,Automatic,Front,4-5,Silver,12,False,True
45754449,5331.0,-,VOLKSWAGEN,Passat,2002,Sedan,Yes,Petrol,2.8,175000 km,6,Manual,Front,4-5,Grey,6,False,True
45634846,941.0,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2.0,203440 km,4,Automatic,Front,4-5,Black,12,False,True
45809446,16900.0,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,70000 km,4,Automatic,Front,4-5,Blue,4,False,True
45315594,18189.0,-,NISSAN,Rogue,2010,Jeep,Yes,Petrol,2.5,122000 km,4,Automatic,4x4,4-5,Silver,4,False,True
45789380,5331.0,-,MAZDA,MPV,2000,Minivan,No,Petrol,2.5,127000 km,4,Automatic,Front,4-5,Green,4,False,True
45770019,42651.0,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2.0,44995 km,4,Automatic,4x4,4-5,Black,0,False,True
45813976,15524.0,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,122324 km,4,Automatic,Front,4-5,Red,7,False,True
45636297,17249.0,-,BMW,530,2007,Sedan,Yes,Petrol,3.0,111111 km,6,Tiptronic,Rear,4-5,Grey,10,False,True
45794250,73071.0,-,LEXUS,GS 350,2013,Sedan,Yes,Petrol,3.5,56000 km,6,Tiptronic,Rear,4-5,Black,12,False,True
45636962,862.0,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,186048 km,4,Automatic,Front,4-5,Black,0,False,True
45797238,28909.0,831,HYUNDAI,Elantra,2017,Sedan,Yes,Diesel,1.6,98000 km,4,Automatic,Front,4-5,White,4,False,True
45732617,8467.0,642,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2.0,573249 km,4,Automatic,Front,4-5,Black,4,False,True
32116317,50.0,-,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,130000 km,4,Automatic,Rear,4-5,Sky blue,0,False,False
45803460,14426.0,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,169024 km,4,Automatic,Front,4-5,White,4,False,True
43247033,9000.0,1325,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000 km,4,Automatic,Front,4-5,Silver,6,False,False
45769197,30734.0,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,4-5,Black,12,False,True
45787509,22580.0,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666 km,4,Automatic,Front,4-5,Black,12,False,True
45760052,862.0,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195 km,4,Automatic,Front,4-5,Black,0,False,True
45809244,7464.0,247,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950 km,4,Automatic,Front,4-5,Blue,4,False,True
45771034,1333.0,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850 km,4,Automatic,Front,4-5,Black,12,False,True
45804881,59865.0,879,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000 km,4,Automatic,Front,4-5,White,4,False,True
45765365,49237.0,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262 km,4,Automatic,Rear,4-5,White,12,False,True
45796914,68223.0,1327,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406 km,4,Automatic,Front,4-5,Yellow,4,False,True
45771073,392.0,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,1600 km,4,Automatic,Rear,4-5,Black,12,False,True
45787608,7683.0,-,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000 km,4,Variator,Front,4-5,Silver,2,False,True
45771597,22266.0,-,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,85500 km,4,Automatic,Front,4-5,Black,8,True,True
45769046,2430.0,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614 km,6,Automatic,Rear,4-5,Black,12,False,True
45638142,282.0,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,0 km,4,Automatic,Front,4-5,Silver,0,False,True
45641194,392.0,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,85944 km,4,Automatic,4x4,4-5,Black,0,False,True
45807457,33556.0,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,0 km,4,Automatic,Rear,4-5,Black,12,False,True
45730558,39161.0,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000 km,4,Automatic,Front,4-5,White,4,False,True
45815469,16308.0,-,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000 km,4,Manual,Front,4-5,White,2,False,True
45539130,17719.0,-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000 km,4,Tiptronic,Front,4-5,Sky blue,8,False,True
45659883,43278.0,1514,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138 km,8,Automatic,4x4,4-5,White,0,False,True
45816131,470.0,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,197923 km,6,Automatic,4x4,4-5,Red,12,False,True
44810053,20385.0,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,42000 km,4,Tiptronic,Front,>5,Black,12,True,True
45764759,941.0,1935,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805 km,8,Automatic,4x4,4-5,White,12,False,True
45804880,49858.0,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,48000 km,4,Automatic,Front,4-5,White,4,False,True
45622835,8781.0,-,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2,230000 km,4,Automatic,4x4,4-5,White,4,True,False
45813983,220.0,1055,MERCEDES-BENZ,C 350,2013,Sedan,Yes,Petrol,3.5,159250 km,6,Automatic,Rear,4-5,Black,12,False,True
45803575,9722.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,582376 km,4,Automatic,Front,4-5,Orange,4,False,True
45787301,21326.0,-,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5.0,2000 km,8,Automatic,Rear,4-5,Grey,12,False,True
45804856,51075.0,1017,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,40800 km,4,Automatic,Front,4-5,White,4,False,True
45802041,15241.0,707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,117492 km,4,Automatic,Front,4-5,Grey,4,False,True
45635110,2587.0,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,88795 km,4,Automatic,Front,4-5,Black,0,False,True
45797839,15524.0,1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769 km,4,Automatic,Front,4-5,Silver,4,False,True
45793323,27911.0,-,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,70000 km,4,Tiptronic,Rear,4-5,Beige,8,True,True
45766543,4861.0,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861 km,4,Automatic,Front,4-5,Blue,12,False,True
45782548,29793.0,-,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000 km,4,Automatic,Rear,4-5,Black,0,False,True
45797924,18208.0,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665 km,4,Automatic,Front,4-5,Grey,4,False,True
45811155,549.0,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2.0,107387 km,4,Automatic,Front,4-5,Silver,12,False,True
45749575,30.0,-,NISSAN,Tiida,2006,Hatchback,No,Petrol,1.5,0 km,4,Automatic,Front,4-5,Red,4,False,False
44006324,34497.0,779,TOYOTA,RAV 4 Le,2013,Jeep,No,Petrol,2.5,65350 km,4,Tiptronic,Front,4-5,White,12,False,True
45764287,6272.0,1522,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000 km,4,Manual,Front,4-5,Silver,0,False,True
45793908,4924.0,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,183923 km,4,Automatic,Front,4-5,Silver,4,False,True
45763993,4704.0,-,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0,11111 km,4,Manual,Front,4-5,Red,2,True,True
45731752,43576.0,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129 km,4,Automatic,Front,4-5,Silver,4,False,True
45725280,7840.0,-,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2.0,140000 km,4,Manual,Rear,4-5,Black,4,False,True
45115251,28225.0,1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,24000 km,4,Automatic,Front,4-5,Grey,8,False,True
45786030,700.0,-,OPEL,Astra,1992,Sedan,No,Petrol,1.1,0 km,4,Manual,Front,4-5,White,2,False,True
45812786,2352.0,-,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000 km,4,Manual,Front,4-5,Silver,2,False,True
45800731,18817.0,738,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094 km,4,Automatic,Front,4-5,Grey,0,False,True
45813862,4861.0,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,148709 km,4,Automatic,Front,4-5,Red,12,False,True
45810175,13172.0,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,4-5,Silver,12,False,True
45342484,37320.0,1055,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,Yes,Petrol,3.5,156800 km,4,Tiptronic,4x4,4-5,Black,12,False,True
45751145,706.0,1017,FORD,Escape,2017,Jeep,Yes,Petrol,2.0,251430 km,4,Automatic,Front,4-5,Blue,12,False,True
45504338,39201.0,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000 km,4,Automatic,Front,4-5,Grey,10,False,True
45797233,36426.0,880,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643 km,4,Automatic,Front,4-5,White,4,False,True
45787913,8467.0,-,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000 km,4,Manual,Front,4-5,Grey,4,False,False
45798480,7840.0,-,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000 km,6,Tiptronic,Rear,2-3,Silver,4,False,True
45752253,12701.0,900,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158 km,4,Automatic,Front,4-5,White,12,False,True
45769910,8154.0,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4,Automatic,4x4,4-5,Blue,0,False,True
45548523,46414.0,456,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645 km,4,Tiptronic,Front,4-5,White,12,False,True
45806590,45160.0,798,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338 km,4,Automatic,4x4,4-5,White,12,False,True
37082532,100.0,-,BMW,330,2007,Cabriolet,Yes,Petrol,3.0,1123 km,6,Tiptronic,4x4,2-3,Black,12,False,True
45814316,100355.0,-,AUDI,A7 Prestige,2016,Sedan,Yes,Petrol,3.0,35000 km,6,Automatic,4x4,4-5,Black,12,True,True
45751820,1176.0,639,MITSUBISHI,Colt Lancer,2014,Hatchback,Yes,Petrol,2.0,136634 km,4,Automatic,Front,4-5,Silver,12,False,True
45793536,12231.0,-,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000 km,6,Manual,Front,2-3,Beige,0,False,True
45776871,5802.0,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000 km,4,Variator,Front,4-5,Green,12,False,True
45815909,2901.0,1277,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494 km,4,Automatic,Front,4-5,White,12,False,True
45767606,1882.0,442,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672 km,4,Automatic,Front,4-5,White,12,False,True
42866899,22894.0,-,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4.0,109100 km,12,Automatic,4x4,4-5,Blue,12,False,True
45706976,11290.0,-,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000 km,4,Automatic,Front,4-5,Silver,8,False,False
43353662,6586.0,-,BMW,318,1997,Sedan,No,LPG,1.8,270000 km,4,Manual,Rear,4-5,Green,2,False,True
45792706,14426.0,-,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800 km,4,Variator,Front,4-5,Grey,8,False,True
45543235,36065.0,1051,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000 km,4,Variator,Front,4-5,Silver,12,False,True
45749598,27284.0,-,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000 km,4,Tiptronic,Front,4-5,Black,12,False,True
45617361,21639.0,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4,Variator,4x4,4-5,White,7,False,True
45797343,7840.0,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-5,Silver,4,False,True
45815372,7840.0,-,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003 km,4,Manual,Rear,4-5,Black,4,False,True
45757416,282.0,289,FORD,Escape,2008,Jeep,Yes,Hybrid,0.4,220474 km,4,Automatic,Front,4-5,Grey,0,False,True
45654682,1646.0,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,59099 km,6,Automatic,4x4,4-5,White,0,False,True
45804791,24198.0,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,124000 km,4,Automatic,Front,4-5,Silver,4,False,True
45809396,25365.0,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682 km,4,Automatic,Front,4-5,Grey,4,False,True
45763292,1725.0,777,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061 km,4,Automatic,Front,4-5,Blue,12,False,True
45754843,314.0,1399,ACURA,TL,2010,Sedan,Yes,Petrol,3.5,162453 km,6,Automatic,Front,4-5,Silver,12,False,True
45806345,17249.0,586,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400 km,4,Automatic,Front,4-5,White,8,False,True
45774174,470.0,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,4-5,Black,12,False,True
45756945,31361.0,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0,62000 km,4,Tiptronic,Front,4-5,White,12,True,True
45797127,4704.0,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279 km,4,Automatic,Front,4-5,Silver,4,False,True
45809778,12720.0,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759 km,4,Automatic,Front,4-5,Grey,4,False,True
45804848,26372.0,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,120534 km,4,Automatic,Front,4-5,Silver,4,False,True
45786770,13485.0,-,BMW,X5,2003,Jeep,Yes,LPG,3.0,189000 km,6,Tiptronic,4x4,4-5,Black,10,False,False
45730143,25591.0,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000 km,4,Automatic,Front,4-5,White,4,False,True
45814808,6429.0,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,108517 km,6,Automatic,4x4,4-5,White,12,False,True
45813961,251.0,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,107030 km,6,Automatic,4x4,4-5,Grey,12,False,True
45764921,39829.0,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821 km,8,Automatic,4x4,4-5,Black,0,False,True
45620554,13172.0,1793,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811 km,8,Automatic,4x4,4-5,Black,12,False,True
45524915,627.0,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,24339 km,4,Automatic,Front,4-5,Blue,12,False,True
45808996,8097.0,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000 km,4,Automatic,Front,4-5,Black,4,False,True
45811316,12388.0,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0,420794 km,6,Automatic,4x4,4-5,Black,12,False,True
45782212,18503.0,-,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.0,280480 km,4,Automatic,Front,4-5,Silver,9,False,True
45624104,12231.0,574,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000 km,4,Variator,Front,4-5,Black,12,False,True
42427923,40.0,-,HONDA,FIT,2002,Hatchback,No,Petrol,1.3,135000 km,4,Variator,Front,4-5,Black,4,False,False
45796881,17054.0,862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853 km,4,Automatic,Front,4-5,Silver,4,False,True
45801349,5300.0,-,HONDA,Stream,2001,Universal,No,Petrol,2.0,111000 km,4,Automatic,Front,4-5,Black,6,False,False
45803109,9565.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,42000 km,4,Automatic,Front,4-5,Orange,4,False,True
45810274,24302.0,765,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2.0,60618 km,4,Automatic,Front,4-5,Black,4,False,True
45816654,18817.0,-,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400 km,4,Automatic,Front,4-5,Silver,12,False,True
45809770,1960.0,777,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918 km,4,Automatic,Front,4-5,Red,12,False,True
45682514,17249.0,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000 km,4,Tiptronic,Front,4-5,Silver,10,False,True
45732640,15530.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,280016 km,4,Automatic,Front,4-5,Silver,4,False,True
45803334,11290.0,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,270874 km,4,Automatic,Front,4-5,Silver,4,False,True
45235243,24148.0,-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000 km,4,Automatic,Front,4-5,Sky blue,12,False,True
45732741,10036.0,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,362868 km,4,Automatic,Front,4-5,Silver,4,False,True
45569356,18817.0,697,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000 km,4,Tiptronic,Front,4-5,Black,12,False,True
45757721,10349.0,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563 km,4,Automatic,Front,4-5,Red,0,False,True
45815351,549.0,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138211 km,6,Automatic,4x4,4-5,Black,12,False,True
45803322,9252.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,391625 km,4,Automatic,Front,4-5,Orange,4,False,True
45804868,55823.0,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577 km,4,Automatic,Front,4-5,Black,4,False,True
45491644,25089.0,-,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800 km,6,Tiptronic,Rear,4-5,Blue,12,False,True
45802275,18669.0,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686 km,4,Automatic,Front,4-5,Silver,4,False,True
45658776,941.0,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357 km,6,Automatic,4x4,4-5,Black,12,False,True
45788303,15053.0,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206 km,4,Manual,Rear,4-5,White,2,False,True
45809240,10660.0,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4,Automatic,Front,4-5,Blue,4,False,True
45803780,37000.0,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,80000 km,4,Automatic,Front,4-5,Silver,4,False,True
45730373,18826.0,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,186412 km,4,Automatic,Front,4-5,Silver,4,False,True
45617817,14583.0,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696 km,6,Automatic,4x4,4-5,Black,12,False,True
45537268,21012.0,-,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2,285000 km,4,Manual,Rear,4-5,Red,4,True,True
44719048,5645.0,706,MITSUBISHI,I,2011,Hatchback,No,Petrol,0.7,92000 km,3,Automatic,Front,4-5,Brown,2,False,False
